evol.temp,assay.temp,evol.rep,strain,u.max,log_a,s
16,31,1,16_31_1,0.805812898,-3.667864023,0.047925781
16,31,1,16_31_1,0.767668241,-3.51730923,0.032589455
16,31,1,16_31_1,0.775432923,-3.584640865,0.030071496
16,31,1,16_31_1,0.823356206,-3.618608042,0.04179052
16,31,1,16_31_1,0.781987977,-3.655102507,0.044832104
16,31,1,16_31_1,0.831802075,-3.781456287,0.050491385
16,31,1,16_31_1,0.803250517,-3.713956361,0.036388083
16,31,1,16_31_1,0.828694457,-3.646389513,0.060148454
16,31,1,16_31_1,0.827396605,-3.857100257,0.043978834
16,31,1,16_31_1,0.818048266,-3.606043287,0.033359921
16,31,1,16_31_1,0.850852418,-3.829288527,0.038717492
16,31,1,16_31_1,0.78310268,-3.546596257,0.03450183
16,31,1,16_31_1,0.836819529,-3.925276769,0.05274901
16,31,1,16_31_1,0.763675319,-3.559624137,0.038786251
16,31,1,16_31_1,0.806217208,-3.618685196,0.0515874
16,31,1,16_31_1,0.801953959,-3.567493593,0.0512047
16,31,1,16_31_1,0.798135112,-3.636659661,0.041301305
16,31,1,16_31_1,0.783388527,-3.618698674,0.046685769
16,31,1,16_31_1,0.816376474,-3.771730909,0.050437074
16,31,1,16_31_1,0.826776739,-3.681366636,0.041824473
16,31,1,16_31_1,0.82728789,-3.663710714,0.033291617
16,31,1,16_31_1,0.867228282,-3.70416739,0.04514627
16,31,1,16_31_1,0.796697853,-3.655774815,0.039206134
16,31,1,16_31_1,0.832140858,-3.563063246,0.037339066
16,31,1,16_31_1,0.801537903,-3.806331646,0.040362857
16,31,1,16_31_1,0.845767696,-3.814971369,0.0461143
16,31,1,16_31_1,0.799242517,-3.697336678,0.031794423
16,31,1,16_31_1,0.815592243,-3.718039499,0.045182912
16,31,1,16_31_1,0.784617851,-3.581836346,0.046819905
16,31,1,16_31_1,0.792185453,-3.708621504,0.046288072
16,31,1,16_31_1,0.768657018,-3.467731547,0.04086708
16,31,1,16_31_1,0.75690287,-3.364338154,0.035192471
16,31,1,16_31_1,0.800954033,-3.613853846,0.060873452
16,31,1,16_31_1,0.780088773,-3.65814053,0.053425442
16,31,1,16_31_1,0.803966183,-3.713355379,0.055417419
16,31,1,16_31_1,0.791473857,-3.628863953,0.040962242
16,31,1,16_31_1,0.802975721,-3.616832518,0.049658663
16,31,1,16_31_1,0.820549517,-3.713237772,0.044465003
16,31,1,16_31_1,0.831773397,-3.704339267,0.053933199
16,31,1,16_31_1,0.802925238,-3.649346034,0.047159039
16,31,1,16_31_1,0.823151829,-3.693777282,0.041056365
16,31,1,16_31_1,0.804514754,-3.670306004,0.044757525
16,31,1,16_31_1,0.773934417,-3.700379861,0.028472323
16,31,1,16_31_1,0.787154225,-3.449296117,0.047524715
16,31,1,16_31_1,0.791146256,-3.527582473,0.05680857
16,31,1,16_31_1,0.841795462,-3.73120383,0.050404054
16,31,1,16_31_1,0.804106016,-3.657665222,0.042755514
16,31,1,16_31_1,0.824251093,-3.71676366,0.047979737
16,31,1,16_31_1,0.784505576,-3.598369857,0.05100918
16,31,1,16_31_1,0.7458144,-3.512264077,0.045603794
16,31,1,16_31_1,0.840479015,-3.841161404,0.041814991
16,31,1,16_31_1,0.804873164,-3.772156634,0.047838055
16,31,1,16_31_1,0.825776883,-3.698404203,0.045068856
16,31,1,16_31_1,0.83706161,-3.656680917,0.047940106
16,31,1,16_31_1,0.834479892,-3.732064973,0.049984861
16,31,1,16_31_1,0.800200797,-3.435287124,0.041804607
16,31,1,16_31_1,0.826646246,-3.701992782,0.052077799
16,31,1,16_31_1,0.807336293,-3.699517348,0.036462429
16,31,1,16_31_1,0.788128542,-3.518708024,0.042277908
16,31,1,16_31_1,0.807455311,-3.622958217,0.035632842
16,31,1,16_31_1,0.821451521,-3.759979969,0.029055204
16,31,1,16_31_1,0.86168358,-3.645284297,0.039192846
16,31,1,16_31_1,0.850465454,-3.824076608,0.037128865
16,31,1,16_31_1,0.784368432,-3.521818802,0.053006458
16,31,1,16_31_1,0.845628771,-3.789818832,0.040721292
16,31,1,16_31_1,0.791880612,-3.629573194,0.059433572
16,31,1,16_31_1,0.84535169,-3.722470448,0.054326313
16,31,1,16_31_1,0.817768988,-3.607894418,0.047274363
16,31,1,16_31_1,0.803285983,-3.580504284,0.031903885
16,31,1,16_31_1,0.80029469,-3.624821617,0.04439493
16,31,1,16_31_1,0.790748894,-3.656276039,0.045974135
16,31,1,16_31_1,0.808059531,-3.513550818,0.044690379
16,31,1,16_31_1,0.792728428,-3.595648403,0.042134684
16,31,1,16_31_1,0.836401742,-3.755959599,0.043086897
16,31,1,16_31_1,0.804651429,-3.637662251,0.05291577
16,31,1,16_31_1,0.83140991,-3.855388606,0.040639402
16,31,1,16_31_1,0.772450517,-3.726393967,0.042786448
16,31,1,16_31_1,0.815802274,-3.730084577,0.039878739
16,31,1,16_31_1,0.839766313,-3.826656561,0.040985996
16,31,1,16_31_1,0.801135968,-3.679712529,0.043798987
16,31,1,16_31_1,0.799313758,-3.517703149,0.053208945
16,31,1,16_31_1,0.802236054,-3.639186253,0.05208605
16,31,1,16_31_1,0.816648948,-3.623937107,0.043842973
16,31,1,16_31_1,0.749736658,-3.464145632,0.0518345
16,31,1,16_31_1,0.83184619,-3.872861396,0.054212439
16,31,1,16_31_1,0.784138546,-3.692258132,0.045180847
16,31,1,16_31_1,0.80210835,-3.622517306,0.042389396
16,31,1,16_31_1,0.801157806,-3.635417445,0.044944141
16,31,1,16_31_1,0.809756884,-3.546422457,0.04653407
16,31,1,16_31_1,0.82992169,-3.686642626,0.053375975
16,31,1,16_31_1,0.835440055,-3.711958905,0.052706472
16,31,1,16_31_1,0.795531283,-3.603647232,0.048714942
16,31,1,16_31_1,0.851745765,-3.725831455,0.049903936
16,31,1,16_31_1,0.806607874,-3.615824375,0.032982083
16,31,1,16_31_1,0.799079532,-3.599827817,0.052896354
16,31,1,16_31_1,0.823565317,-3.867075793,0.039678516
16,31,1,16_31_1,0.825734657,-3.673411184,0.059112582
16,31,1,16_31_1,0.816774426,-3.71092281,0.043909066
16,31,1,16_31_1,0.82296242,-3.6471892,0.057902321
16,31,1,16_31_1,0.794453274,-3.751690057,0.05225786
16,31,1,16_31_1,0.831638498,-3.687521429,0.043965932
16,31,1,16_31_1,0.785392778,-3.688798098,0.040474322
16,31,1,16_31_1,0.819107767,-3.75030001,0.048220181
16,31,1,16_31_1,0.806638838,-3.572742338,0.041537075
16,31,1,16_31_1,0.811959226,-3.78595283,0.049772165
16,31,1,16_31_1,0.811531936,-3.751790043,0.046597943
16,31,1,16_31_1,0.792822522,-3.639840265,0.052391614
16,31,1,16_31_1,0.814245496,-3.689797741,0.059141335
16,31,1,16_31_1,0.839757187,-3.780093509,0.044380023
16,31,1,16_31_1,0.774782297,-3.718271718,0.03824041
16,31,1,16_31_1,0.88526343,-3.857307671,0.046479912
16,31,1,16_31_1,0.77713985,-3.61353281,0.044231401
16,31,1,16_31_1,0.810770431,-3.666971999,0.056433814
16,31,1,16_31_1,0.810171203,-3.747075344,0.046051509
16,31,1,16_31_1,0.848874103,-3.80634043,0.038327856
16,31,1,16_31_1,0.804328189,-3.568891788,0.060344426
16,31,1,16_31_1,0.802958206,-3.551748571,0.048249892
16,31,1,16_31_1,0.792926843,-3.590803776,0.039664056
16,31,1,16_31_1,0.802007556,-3.545823851,0.03138433
16,31,1,16_31_1,0.838520671,-3.705610273,0.045684329
16,31,1,16_31_1,0.808839144,-3.622327339,0.049473012
16,31,1,16_31_1,0.840178659,-3.932433032,0.03953003
16,31,1,16_31_1,0.864464915,-3.646261859,0.041148428
16,31,1,16_31_1,0.80797922,-3.774073825,0.045201756
16,31,1,16_31_1,0.799545458,-3.630778075,0.058233858
16,31,1,16_31_1,0.818348553,-3.64405404,0.042696754
16,31,1,16_31_1,0.796500806,-3.621417326,0.040460275
16,31,1,16_31_1,0.826515397,-3.725666197,0.052188184
16,31,1,16_31_1,0.792372921,-3.667011403,0.047023622
16,31,1,16_31_1,0.8071349,-3.727829305,0.041278357
16,31,1,16_31_1,0.824887268,-3.729787024,0.049996456
16,31,1,16_31_1,0.812526569,-3.684632984,0.031963403
16,31,1,16_31_1,0.806667835,-3.632341938,0.056667697
16,31,1,16_31_1,0.820070542,-3.635074141,0.053831566
16,31,1,16_31_1,0.839628361,-3.702586597,0.035986805
16,31,1,16_31_1,0.81022691,-3.730864938,0.042825401
16,31,1,16_31_1,0.829026495,-3.684669731,0.034867016
16,31,1,16_31_1,0.809945672,-3.735348316,0.030420276
16,31,1,16_31_1,0.819840544,-3.74626364,0.034533366
16,31,1,16_31_1,0.805917334,-3.762497974,0.039404073
16,31,1,16_31_1,0.825025497,-3.77237277,0.045414805
16,31,1,16_31_1,0.825952377,-3.737286037,0.052996128
16,31,1,16_31_1,0.832840534,-3.689183926,0.04960722
16,31,1,16_31_1,0.807624943,-3.738469656,0.0471552
16,31,1,16_31_1,0.822800407,-3.718180816,0.050299007
16,31,1,16_31_1,0.816014247,-3.652237762,0.054929029
16,31,1,16_31_1,0.852233481,-3.6383017,0.049138484
16,31,1,16_31_1,0.817943735,-3.573739809,0.05329892
16,31,1,16_31_1,0.823310165,-3.69634927,0.032429325
16,31,1,16_31_1,0.811775371,-3.745255815,0.04659043
16,31,1,16_31_1,0.802006997,-3.784670015,0.047728143
16,31,1,16_31_1,0.785622423,-3.60535536,0.041003598
16,31,1,16_31_1,0.815666168,-3.538460049,0.045649764
16,31,1,16_31_1,0.882148487,-3.850596737,0.051072649
16,31,1,16_31_1,0.77481738,-3.48093681,0.058076257
16,31,1,16_31_1,0.7892439,-3.716458934,0.041650319
16,31,1,16_31_1,0.83123599,-3.644879386,0.065573638
16,31,1,16_31_1,0.810268636,-3.724719344,0.055848122
16,31,1,16_31_1,0.753645871,-3.627700755,0.037756736
16,31,1,16_31_1,0.855207118,-3.695399114,0.03985906
16,31,1,16_31_1,0.770496243,-3.612255103,0.047567298
16,31,1,16_31_1,0.799025602,-3.679419751,0.05262566
16,31,1,16_31_1,0.803001538,-3.735244992,0.050361924
16,31,1,16_31_1,0.818631365,-3.587480714,0.041892967
16,31,1,16_31_1,0.833382056,-3.654899599,0.054452064
16,31,1,16_31_1,0.810162541,-3.583815939,0.03990555
16,31,1,16_31_1,0.823248717,-3.811460725,0.031211011
16,31,1,16_31_1,0.825085915,-3.68454201,0.051192222
16,31,1,16_31_1,0.831083348,-3.839304825,0.039820832
16,31,1,16_31_1,0.776150758,-3.538992418,0.040440599
16,31,1,16_31_1,0.800808976,-3.743111446,0.043778829
16,31,1,16_31_1,0.829221734,-3.703781697,0.035952434
16,31,1,16_31_1,0.817655989,-3.557015138,0.053371041
16,31,1,16_31_1,0.806396011,-3.699907793,0.026048406
16,31,1,16_31_1,0.799578354,-3.546385974,0.037474547
16,31,1,16_31_1,0.78609541,-3.764785089,0.044561248
16,31,1,16_31_1,0.799494006,-3.546712567,0.041537221
16,31,1,16_31_1,0.798631666,-3.784850545,0.047184585
16,31,1,16_31_1,0.859478374,-3.695714999,0.039323936
16,31,1,16_31_1,0.801643113,-3.626947111,0.043990115
16,31,1,16_31_1,0.786380668,-3.62586873,0.061205825
16,31,1,16_31_1,0.809997076,-3.636867307,0.025714084
16,31,1,16_31_1,0.823728272,-3.543269569,0.04140495
16,31,1,16_31_1,0.779252739,-3.670818645,0.044634453
16,31,1,16_31_1,0.805099475,-3.639528348,0.045869879
16,31,1,16_31_1,0.838789289,-3.7915197,0.039352384
16,31,1,16_31_1,0.773413169,-3.577192713,0.049806019
16,31,1,16_31_1,0.818613209,-3.666498852,0.050322905
16,31,1,16_31_1,0.785719507,-3.777472049,0.055204452
16,31,1,16_31_1,0.832136975,-3.634181699,0.040511373
16,31,1,16_31_1,0.84401142,-3.808808723,0.048098274
16,31,1,16_31_1,0.826000548,-3.757219537,0.052663096
16,31,1,16_31_1,0.813169153,-3.759324929,0.034744742
16,31,1,16_31_1,0.819116363,-3.452038511,0.048670328
16,31,1,16_31_1,0.800973794,-3.679109405,0.04871921
16,31,1,16_31_1,0.78865264,-3.51004052,0.038174181
16,31,1,16_31_1,0.810667692,-3.518236083,0.046388925
16,31,1,16_31_1,0.854068806,-3.799577365,0.027076258
16,31,1,16_31_1,0.777047445,-3.664779746,0.042131068
16,31,1,16_31_1,0.837465642,-3.705810685,0.050145194
16,31,1,16_31_1,0.831087977,-3.730507532,0.041504573
16,31,1,16_31_1,0.765058658,-3.311543787,0.045714415
16,31,1,16_31_1,0.810792308,-3.763069214,0.055207985
16,31,1,16_31_1,0.883327589,-3.762454237,0.047031208
16,31,1,16_31_1,0.787067779,-3.567813057,0.051911385
16,31,1,16_31_1,0.783658257,-3.580337273,0.039108286
16,31,1,16_31_1,0.832048406,-3.589774577,0.051577115
16,31,1,16_31_1,0.82570456,-3.647308333,0.049100215
16,31,1,16_31_1,0.853676265,-3.704393951,0.045993129
16,31,1,16_31_1,0.771262707,-3.634822382,0.022992107
16,31,1,16_31_1,0.78503314,-3.736821238,0.050805563
16,31,1,16_31_1,0.860488841,-3.777023459,0.050778268
16,31,1,16_31_1,0.828346565,-3.610166671,0.052304521
16,31,1,16_31_1,0.787925239,-3.697945932,0.040993095
16,31,1,16_31_1,0.813945206,-3.713860054,0.052824411
16,31,1,16_31_1,0.797998245,-3.592161061,0.041799544
16,31,1,16_31_1,0.804865571,-3.528528399,0.049033156
16,31,1,16_31_1,0.858024301,-3.635944102,0.043712625
16,31,1,16_31_1,0.790509798,-3.697308509,0.045868791
16,31,1,16_31_1,0.824886997,-3.781846595,0.053364879
16,31,1,16_31_1,0.797339583,-3.70187711,0.046265441
16,31,1,16_31_1,0.781099539,-3.625946628,0.046919115
16,31,1,16_31_1,0.83074041,-3.630283208,0.051958686
16,31,1,16_31_1,0.792450855,-3.691998178,0.04927602
16,31,1,16_31_1,0.790558402,-3.523492702,0.056798259
16,31,1,16_31_1,0.834050121,-3.662354227,0.058860796
16,31,1,16_31_1,0.833609233,-3.934126559,0.039971745
16,31,1,16_31_1,0.812007756,-3.702109279,0.044306542
16,31,1,16_31_1,0.83703771,-3.794851805,0.043551932
16,31,1,16_31_1,0.859440009,-3.794635426,0.056594108
16,31,1,16_31_1,0.840818018,-3.749405601,0.050025979
16,31,1,16_31_1,0.801494393,-3.611924005,0.050659901
16,31,1,16_31_1,0.821684294,-3.735932674,0.042686719
16,31,1,16_31_1,0.776429585,-3.610788394,0.045391832
16,31,1,16_31_1,0.820075714,-3.555326247,0.040914341
16,31,1,16_31_1,0.789837428,-3.524841771,0.050635587
16,31,1,16_31_1,0.863064537,-3.718826049,0.042974884
16,31,1,16_31_1,0.813253327,-3.656895612,0.047490018
16,31,1,16_31_1,0.813723724,-3.605773787,0.045488036
16,31,1,16_31_1,0.826281308,-3.672257105,0.032170638
16,31,1,16_31_1,0.809058019,-3.697731411,0.042921307
16,31,1,16_31_1,0.804804293,-3.571348895,0.044767861
16,31,1,16_31_1,0.783182619,-3.710545819,0.043186149
16,31,1,16_31_1,0.853078307,-3.743628178,0.051451871
16,31,1,16_31_1,0.79634383,-3.775599154,0.030578986
16,31,1,16_31_1,0.820095247,-3.754123618,0.035020633
16,31,1,16_31_1,0.820618486,-3.645364682,0.040555649
16,31,1,16_31_1,0.786693259,-3.671701732,0.039441637
16,31,1,16_31_1,0.837582834,-3.665814276,0.037646728
16,31,1,16_31_1,0.783554764,-3.660156576,0.048049352
16,31,1,16_31_1,0.848606937,-3.621174392,0.050828859
16,31,1,16_31_1,0.796007378,-3.786482544,0.040543712
16,31,1,16_31_1,0.826695449,-3.636880171,0.04426994
16,31,1,16_31_1,0.790803417,-3.675241532,0.03450938
16,31,1,16_31_1,0.773780531,-3.533163989,0.034435636
16,31,1,16_31_1,0.764595984,-3.634678764,0.05717921
16,31,1,16_31_1,0.868709112,-3.817231436,0.041688461
16,31,1,16_31_1,0.84490436,-3.731695748,0.053875981
16,31,2,16_31_2,0.616907822,-3.142347809,0.069311863
16,31,2,16_31_2,0.609726123,-3.36375302,0.075560755
16,31,2,16_31_2,0.592001784,-3.036492947,0.061474898
16,31,2,16_31_2,0.63071239,-3.281713842,0.070218126
16,31,2,16_31_2,0.578978214,-3.184820511,0.075616856
16,31,2,16_31_2,0.668112991,-3.665284654,0.058637069
16,31,2,16_31_2,0.567971344,-3.180358404,0.065546591
16,31,2,16_31_2,0.621866862,-3.128181375,0.057508228
16,31,2,16_31_2,0.651735822,-3.37139835,0.065586699
16,31,2,16_31_2,0.625298577,-3.166847351,0.068288228
16,31,2,16_31_2,0.532101367,-2.73024285,0.073309916
16,31,2,16_31_2,0.635149692,-3.279521668,0.066646005
16,31,2,16_31_2,0.568566047,-3.278804634,0.069453629
16,31,2,16_31_2,0.617235876,-3.236557042,0.087141399
16,31,2,16_31_2,0.608763879,-3.283909435,0.064989617
16,31,2,16_31_2,0.624293867,-3.192093809,0.076549228
16,31,2,16_31_2,0.642307513,-3.424131669,0.068353326
16,31,2,16_31_2,0.59310686,-3.167779263,0.080479146
16,31,2,16_31_2,0.59908813,-3.316314557,0.06588379
16,31,2,16_31_2,0.584507868,-3.113843127,0.070088264
16,31,2,16_31_2,0.579659046,-2.828435606,0.075678883
16,31,2,16_31_2,0.592466491,-3.29093443,0.084698386
16,31,2,16_31_2,0.590704885,-3.05172495,0.063378958
16,31,2,16_31_2,0.659808142,-3.226233655,0.072803935
16,31,2,16_31_2,0.684088981,-3.29494864,0.06706696
16,31,2,16_31_2,0.613874773,-3.083342811,0.074537733
16,31,2,16_31_2,0.627584294,-3.043436662,0.05930731
16,31,2,16_31_2,0.586073159,-3.062236332,0.063642195
16,31,2,16_31_2,0.633070575,-3.41672129,0.080683021
16,31,2,16_31_2,0.620125913,-3.05906554,0.072908051
16,31,2,16_31_2,0.62579454,-3.170768309,0.055682361
16,31,2,16_31_2,0.582561064,-3.27343685,0.078037416
16,31,2,16_31_2,0.587478934,-3.319625644,0.068955875
16,31,2,16_31_2,0.61159496,-3.142340251,0.064365559
16,31,2,16_31_2,0.604294465,-2.993017691,0.074220926
16,31,2,16_31_2,0.6040305,-3.25213733,0.06795097
16,31,2,16_31_2,0.626137871,-3.258255078,0.061829968
16,31,2,16_31_2,0.585672044,-3.154797065,0.063811997
16,31,2,16_31_2,0.594828617,-2.866312139,0.065062573
16,31,2,16_31_2,0.594381926,-3.131858683,0.076918475
16,31,2,16_31_2,0.623685062,-3.171080581,0.070021134
16,31,2,16_31_2,0.569249337,-3.065482961,0.062026567
16,31,2,16_31_2,0.588365239,-2.93242973,0.074037094
16,31,2,16_31_2,0.617336444,-3.283113261,0.073960236
16,31,2,16_31_2,0.61543406,-3.395936309,0.069383594
16,31,2,16_31_2,0.582515733,-2.964224004,0.064785612
16,31,2,16_31_2,0.609204297,-3.253663311,0.067749925
16,31,2,16_31_2,0.58144986,-3.121284128,0.045966172
16,31,2,16_31_2,0.610430633,-3.312424532,0.069944382
16,31,2,16_31_2,0.5976083,-3.08110929,0.068850116
16,31,2,16_31_2,0.616073995,-3.317363714,0.06656527
16,31,2,16_31_2,0.547651967,-2.827956601,0.069219641
16,31,2,16_31_2,0.557111199,-3.02293536,0.067753856
16,31,2,16_31_2,0.64642727,-3.364396921,0.072330967
16,31,2,16_31_2,0.582401498,-3.211192811,0.073859074
16,31,2,16_31_2,0.632406855,-3.027690804,0.056983354
16,31,2,16_31_2,0.648025048,-3.288940642,0.059661135
16,31,2,16_31_2,0.691546519,-3.589063622,0.079012333
16,31,2,16_31_2,0.678496214,-3.435120985,0.075398539
16,31,2,16_31_2,0.62504916,-3.108828073,0.073543972
16,31,2,16_31_2,0.633664735,-3.141688082,0.075007218
16,31,2,16_31_2,0.545946654,-3.044763149,0.063121529
16,31,2,16_31_2,0.555028257,-3.064785457,0.063174203
16,31,2,16_31_2,0.597806378,-3.143942248,0.080242824
16,31,2,16_31_2,0.610523446,-3.226406307,0.070022338
16,31,2,16_31_2,0.573003209,-2.985591853,0.083943613
16,31,2,16_31_2,0.651921993,-3.462925909,0.078513424
16,31,2,16_31_2,0.606014678,-3.38865891,0.075596274
16,31,2,16_31_2,0.625110545,-3.179878257,0.065046814
16,31,2,16_31_2,0.623175726,-3.146951266,0.063655993
16,31,2,16_31_2,0.618058221,-3.464877677,0.076421895
16,31,2,16_31_2,0.585959897,-3.004998332,0.053578124
16,31,2,16_31_2,0.59622912,-3.265290267,0.07187989
16,31,2,16_31_2,0.598585284,-3.279373331,0.070712716
16,31,2,16_31_2,0.612230589,-3.222890234,0.075302365
16,31,2,16_31_2,0.572670822,-3.116281573,0.075418928
16,31,2,16_31_2,0.634408472,-3.230446668,0.059423908
16,31,2,16_31_2,0.60555055,-2.997093218,0.080020648
16,31,2,16_31_2,0.640597436,-3.24562679,0.068332581
16,31,2,16_31_2,0.57944174,-3.152134255,0.067573866
16,31,2,16_31_2,0.590648643,-3.035729854,0.082920681
16,31,2,16_31_2,0.583017141,-3.030122857,0.070695203
16,31,2,16_31_2,0.637441695,-3.196329133,0.065407115
16,31,2,16_31_2,0.583699902,-3.175091167,0.076405414
16,31,2,16_31_2,0.727128073,-3.574686893,0.057694136
16,31,2,16_31_2,0.566707981,-3.278314516,0.063748896
16,31,2,16_31_2,0.606438066,-3.238234928,0.073404038
16,31,2,16_31_2,0.56761698,-3.170686051,0.074795621
16,31,2,16_31_2,0.599541809,-2.944037106,0.065319897
16,31,2,16_31_2,0.577954685,-3.046051116,0.076776497
16,31,2,16_31_2,0.554161332,-3.248571853,0.069194799
16,31,2,16_31_2,0.586742246,-3.306468363,0.072507491
16,31,2,16_31_2,0.572896565,-3.117856931,0.086098981
16,31,2,16_31_2,0.556293435,-3.078063895,0.063842571
16,31,2,16_31_2,0.568237109,-2.93410896,0.081841215
16,31,2,16_31_2,0.652653017,-3.270273105,0.072559542
16,31,2,16_31_2,0.581238036,-2.961871231,0.077530396
16,31,2,16_31_2,0.621470287,-3.348613769,0.075025167
16,31,2,16_31_2,0.682895015,-3.398995811,0.076644752
16,31,2,16_31_2,0.625835107,-3.346475435,0.071231339
16,31,2,16_31_2,0.563342362,-2.783769579,0.067939579
16,31,2,16_31_2,0.576772148,-3.085924788,0.065239934
16,31,2,16_31_2,0.54168711,-2.872337178,0.06779757
16,31,2,16_31_2,0.612065999,-2.718187287,0.050244367
16,31,2,16_31_2,0.588902858,-3.419874332,0.07252755
16,31,2,16_31_2,0.595264711,-3.162043267,0.078721961
16,31,2,16_31_2,0.607384137,-3.045204986,0.077090417
16,31,2,16_31_2,0.608214402,-3.030552363,0.063695781
16,31,2,16_31_2,0.663832151,-3.379367139,0.069278723
16,31,2,16_31_2,0.600191186,-3.200176788,0.075555905
16,31,2,16_31_2,0.595962149,-3.361242784,0.073528522
16,31,2,16_31_2,0.65373092,-3.570993995,0.068550674
16,31,2,16_31_2,0.574581668,-3.152911341,0.070389502
16,31,2,16_31_2,0.651583057,-3.244772826,0.077500665
16,31,2,16_31_2,0.587778358,-3.011969224,0.062907886
16,31,2,16_31_2,0.578058389,-3.153844323,0.059158216
16,31,2,16_31_2,0.620618406,-3.184556314,0.064733654
16,31,2,16_31_2,0.633750393,-3.350690231,0.072995113
16,31,2,16_31_2,0.596318034,-3.183666082,0.067534215
16,31,2,16_31_2,0.585773943,-2.788408828,0.0579746
16,31,2,16_31_2,0.589694359,-3.172507156,0.06420143
16,31,2,16_31_2,0.663929459,-3.326088718,0.078313272
16,31,2,16_31_2,0.630143998,-3.205413986,0.060614603
16,31,2,16_31_2,0.613195958,-3.182705878,0.059169719
16,31,2,16_31_2,0.581459254,-3.142781489,0.068106898
16,31,2,16_31_2,0.580534898,-3.102644988,0.058810944
16,31,2,16_31_2,0.554238219,-2.811420974,0.062760078
16,31,2,16_31_2,0.588913648,-3.054623655,0.063419059
16,31,2,16_31_2,0.648850408,-3.060437882,0.068660722
16,31,2,16_31_2,0.60956822,-3.41173039,0.071578305
16,31,2,16_31_2,0.678885801,-3.126422753,0.042836313
16,31,2,16_31_2,0.565442574,-2.997062009,0.078821654
16,31,2,16_31_2,0.585118897,-3.193403981,0.081175154
16,31,2,16_31_2,0.638253729,-3.349794968,0.070019886
16,31,2,16_31_2,0.614414412,-3.462454101,0.073702696
16,31,2,16_31_2,0.61391782,-3.09434186,0.058552115
16,31,2,16_31_2,0.648971536,-3.727482472,0.069906971
16,31,2,16_31_2,0.557637151,-2.984374878,0.072994338
16,31,2,16_31_2,0.632625497,-3.276368109,0.059012081
16,31,2,16_31_2,0.635675438,-3.483452691,0.06509722
16,31,2,16_31_2,0.631134163,-3.262774448,0.065191974
16,31,2,16_31_2,0.644596377,-3.433645168,0.063414596
16,31,2,16_31_2,0.671402889,-3.641428517,0.065598391
16,31,2,16_31_2,0.592493187,-3.14711396,0.068382388
16,31,2,16_31_2,0.645401846,-3.44610337,0.068511435
16,31,2,16_31_2,0.628431345,-3.44296797,0.075530568
16,31,2,16_31_2,0.605184523,-3.285222306,0.072954726
